"npp","campagne","a","sfgui","xl","yl","croissance_5ans","ser_86","greco","ess","age13","age_1","zp","c13","reserutile","rmoy","tmoy","txmoy","tnmoy","u_tauxguit","u_txguiabiet","u_txguiaustr","u_txguialbum","wac","poids","is_gui","ssp_gui","poids_models","poids_models_tweak","sfgui_factor","npp_factor","wc2.1_30s_bio_3","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_18","troph_r","hydr_r","dens_tiges","div_rg1","div_rg1_factor","ess_factor"
"12-74-279-1-145T",2012,6,2,894200,2101600,16.499999910593,"H10","H",61,NA,105,954,1.48,160.5,1359.7,8.8,13.1,4.5,4,"6 ","X ","X ",14.1436183317802,1,"Parasité","abietis",14.1436183317802,30.2231629986217,"2","12-74-279-1-145T",33.4923667907715,-2.5,26.2000007629395,264,3.71502,3.78735,570.507560623453,1,"1","61"
"12-74-279-1-145T",2012,8,3,894200,2101600,32.0000015199184,"H10","H",61,NA,105,954,1.65,160.5,1359.7,8.8,13.1,4.5,4,"6 ","X ","X ",14.1427713416829,1,"Parasité","abietis",14.1427713416829,30.2213530855451,"3","12-74-279-1-145T",33.4923667907715,-2.5,26.2000007629395,264,3.71502,3.78735,570.507560623453,1,"1","61"
"12-74-279-1-145T",2012,5,3,894200,2101600,17.9999992251396,"H10","H",61,NA,105,954,1.24,160.5,1359.7,8.8,13.1,4.5,4,"6 ","X ","X ",14.144657589527,1,"Parasité","abietis",14.144657589527,30.2253837638843,"3","12-74-279-1-145T",33.4923667907715,-2.5,26.2000007629395,264,3.71502,3.78735,570.507560623453,1,"1","61"
"12-74-279-1-145T",2012,1,2,894200,2101600,1.5999999595806,"H10","H",61,NA,105,954,1.35,160.5,1359.7,8.8,13.1,4.5,4,"6 ","X ","X ",14.1442040098392,1,"Parasité","abietis",14.1442040098392,30.2244145201932,"2","12-74-279-1-145T",33.4923667907715,-2.5,26.2000007629395,264,3.71502,3.78735,570.507560623453,1,"1","61"
"12-74-279-1-145T",2012,9,0,894200,2101600,18.9999993890524,"H10","H",61,NA,105,954,0.84,160.5,1359.7,8.8,13.1,4.5,4,"6 ","X ","X ",39.2888475318324,1,"Sain","abietis",39.2888475318324,83.9554076706415,"0","12-74-279-1-145T",33.4923667907715,-2.5,26.2000007629395,264,3.71502,3.78735,570.507560623453,1,"1","61"
"12-74-279-1-145T",2012,2,0,894200,2101600,4.39999997615814,"H10","H",61,NA,105,954,0.97,160.5,1359.7,8.8,13.1,4.5,4,"6 ","X ","X ",39.2859573918509,1,"Sain","abietis",39.2859573918509,83.9492317989727,"0","12-74-279-1-145T",33.4923667907715,-2.5,26.2000007629395,264,3.71502,3.78735,570.507560623453,1,"1","61"
"12-74-279-1-145T",2012,12,3,894200,2101600,5.40000014007092,"H10","H",61,106,105,954,1.3,160.5,1359.7,8.8,13.1,4.5,4,"6 ","X ","X ",14.1444149552746,1,"Parasité","abietis",14.1444149552746,30.2248652844975,"3","12-74-279-1-145T",33.4923667907715,-2.5,26.2000007629395,264,3.71502,3.78735,570.507560623453,1,"1","61"
"12-88-262-1-056T",2012,3,3,932200,2385600,1.79999996908009,"D11","D",61,NA,53,367,1.85,37.7999992370605,1082.8,10.1,14.7,5.5,2,"2 ","X ","X ",14.1416572444226,1,"Parasité","abietis",14.1416572444226,30.2189723974987,"3","12-88-262-1-056T",32.8313255310059,-1.89999997615814,24.8999996185303,218,1.85383,2.3418,581.49444361648,1,"1","61"
"12-88-262-1-074T",2012,7,0,914200,2331600,21.5000007301569,"D11","D",61,NA,94,683,1.41,43.5999984741211,1667,9.1,13.2,5,1,"1 ","X ","X ",14.1439403773189,1,"Sain","abietis",14.1439403773189,30.2238511701051,"0","12-88-262-1-074T",33.3333320617676,-3,24.5,278,0.729631,4.98578,818.001792564012,2,"2","61"
"12-88-262-1-056T",2012,1,0,932200,2385600,8.20000004023314,"D11","D",61,NA,53,367,1.2,37.7999992370605,1082.8,10.1,14.7,5.5,2,"2 ","X ","X ",14.1448129817208,1,"Sain","abietis",14.1448129817208,30.2257158177825,"0","12-88-262-1-056T",32.8313255310059,-1.89999997615814,24.8999996185303,218,1.85383,2.3418,581.49444361648,1,"1","61"
"12-88-262-1-074T",2012,13,0,914200,2331600,21.5000007301569,"D11","D",61,NA,94,683,1.47,43.5999984741211,1667,9.1,13.2,5,1,"1 ","X ","X ",14.1436652924457,1,"Sain","abietis",14.1436652924457,30.2232633477554,"0","12-88-262-1-074T",33.3333320617676,-3,24.5,278,0.729631,4.98578,818.001792564012,2,"2","61"
"12-88-262-1-074T",2012,18,0,914200,2331600,7.89999961853027,"D11","D",61,89,94,683,1.59,43.5999984741211,1667,9.1,13.2,5,1,"1 ","X ","X ",14.1430807731847,1,"Sain","abietis",14.1430807731847,30.2220143023919,"0","12-88-262-1-074T",33.3333320617676,-3,24.5,278,0.729631,4.98578,818.001792564012,2,"2","61"
"12-88-262-1-056T",2012,14,0,932200,2385600,27.0000007003546,"D11","D",61,44,53,367,0.97,37.7999992370605,1082.8,10.1,14.7,5.5,2,"2 ","X ","X ",39.2859573918509,1,"Sain","abietis",39.2859573918509,83.9492317989727,"0","12-88-262-1-056T",32.8313255310059,-1.89999997615814,24.8999996185303,218,1.85383,2.3418,581.49444361648,1,"1","61"
"12-88-262-1-056T",2012,8,0,932200,2385600,6.20000017806888,"D11","D",61,NA,53,367,0.8,37.7999992370605,1082.8,10.1,14.7,5.5,2,"2 ","X ","X ",39.2896533574029,1,"Sain","abietis",39.2896533574029,83.9571296202158,"0","12-88-262-1-056T",32.8313255310059,-1.89999997615814,24.8999996185303,218,1.85383,2.3418,581.49444361648,1,"1","61"
"12-88-262-1-074T",2012,9,1,914200,2331600,23.0000000447035,"D11","D",61,NA,94,683,2.01,43.5999984741211,1667,9.1,13.2,5,1,"1 ","X ","X ",14.1406744385003,1,"Parasité","abietis",14.1406744385003,30.2168722628027,"1","12-88-262-1-074T",33.3333320617676,-3,24.5,278,0.729631,4.98578,818.001792564012,2,"2","61"
"12-88-262-1-056T",2012,4,0,932200,2385600,4.69999993219972,"D11","D",61,NA,53,367,0.73,37.7999992370605,1082.8,10.1,14.7,5.5,2,"2 ","X ","X ",39.2909690381163,1,"Sain","abietis",39.2909690381163,83.9599410671682,"0","12-88-262-1-056T",32.8313255310059,-1.89999997615814,24.8999996185303,218,1.85383,2.3418,581.49444361648,1,"1","61"
"12-88-262-1-056T",2012,5,2,932200,2385600,9.99999977648258,"D11","D",61,NA,53,367,1.64,37.7999992370605,1082.8,10.1,14.7,5.5,2,"2 ","X ","X ",14.1428237085102,1,"Parasité","abietis",14.1428237085102,30.2214649869779,"2","12-88-262-1-056T",32.8313255310059,-1.89999997615814,24.8999996185303,218,1.85383,2.3418,581.49444361648,1,"1","61"
"12-88-262-1-074T",2012,22,0,914200,2331600,7.89999961853027,"D11","D",61,NA,94,683,1.61,43.5999984741211,1667,9.1,13.2,5,1,"1 ","X ","X ",14.1429789012352,1,"Sain","abietis",14.1429789012352,30.221796614636,"0","12-88-262-1-074T",33.3333320617676,-3,24.5,278,0.729631,4.98578,818.001792564012,2,"2","61"
"12-88-262-1-056T",2012,10,0,932200,2385600,7.40000000223517,"D11","D",61,NA,53,367,0.78,37.7999992370605,1082.8,10.1,14.7,5.5,2,"2 ","X ","X ",39.2900415424294,1,"Sain","abietis",39.2900415424294,83.9579591236042,"0","12-88-262-1-056T",32.8313255310059,-1.89999997615814,24.8999996185303,218,1.85383,2.3418,581.49444361648,1,"1","61"
"12-88-262-1-074T",2012,19,0,914200,2331600,3.29999998211861,"D11","D",61,NA,94,683,1.24,43.5999984741211,1667,9.1,13.2,5,1,"1 ","X ","X ",14.144657589527,1,"Sain","abietis",14.144657589527,30.2253837638843,"0","12-88-262-1-074T",33.3333320617676,-3,24.5,278,0.729631,4.98578,818.001792564012,2,"2","61"
"12-88-262-1-074T",2012,5,0,914200,2331600,6.30000000819564,"D11","D",61,NA,94,683,1.29,43.5999984741211,1667,9.1,13.2,5,1,"1 ","X ","X ",14.1444561897729,1,"Sain","abietis",14.1444561897729,30.2249533975202,"0","12-88-262-1-074T",33.3333320617676,-3,24.5,278,0.729631,4.98578,818.001792564012,2,"2","61"
"12-88-262-1-074T",2012,11,0,914200,2331600,9.70000028610229,"D11","D",61,81,94,683,1.67,43.5999984741211,1667,9.1,13.2,5,1,"1 ","X ","X ",14.1426656541922,1,"Sain","abietis",14.1426656541922,30.2211272444496,"0","12-88-262-1-074T",33.3333320617676,-3,24.5,278,0.729631,4.98578,818.001792564012,2,"2","61"
"12-88-262-1-074T",2012,4,0,914200,2331600,7.89999961853027,"D11","D",61,NA,94,683,1.55,43.5999984741211,1667,9.1,13.2,5,1,"1 ","X ","X ",14.1432807017439,1,"Sain","abietis",14.1432807017439,30.2224415249944,"0","12-88-262-1-074T",33.3333320617676,-3,24.5,278,0.729631,4.98578,818.001792564012,2,"2","61"
"12-88-262-1-074T",2012,20,0,914200,2331600,6.3999998383224,"D11","D",61,NA,94,683,1.64,43.5999984741211,1667,9.1,13.2,5,1,"1 ","X ","X ",14.1428237085102,1,"Sain","abietis",14.1428237085102,30.2214649869779,"0","12-88-262-1-074T",33.3333320617676,-3,24.5,278,0.729631,4.98578,818.001792564012,2,"2","61"
"12-88-262-1-074T",2012,14,0,914200,2331600,3.29999998211861,"D11","D",61,NA,94,683,1.21,43.5999984741211,1667,9.1,13.2,5,1,"1 ","X ","X ",14.1447746109943,1,"Sain","abietis",14.1447746109943,30.2256338242859,"0","12-88-262-1-074T",33.3333320617676,-3,24.5,278,0.729631,4.98578,818.001792564012,2,"2","61"
"12-88-262-1-074T",2012,3,0,914200,2331600,3.89999989420176,"D11","D",61,NA,94,683,1.32,43.5999984741211,1667,9.1,13.2,5,1,"1 ","X ","X ",14.1443315312737,1,"Sain","abietis",14.1443315312737,30.224687017726,"0","12-88-262-1-074T",33.3333320617676,-3,24.5,278,0.729631,4.98578,818.001792564012,2,"2","61"
"12-88-263-1-055T",2012,11,1,936200,2387600,8.99999961256981,"D11","D",61,NA,187,469,0.94,56.6999969482422,1072.9,10.1,14.8,5.4,3,"3 ","0 ","X ",39.286661156868,1,"Parasité","abietis",39.286661156868,83.9507356577679,"1","12-88-263-1-055T",32.2789115905762,-2.09999990463257,24.5,230,1.35209,4.01059,620.78160237375,1,"1","61"
"12-88-263-1-055T",2012,4,0,936200,2387600,8.20000004023314,"D11","D",61,NA,187,469,0.72,56.6999969482422,1072.9,10.1,14.8,5.4,3,"3 ","0 ","X ",39.2911471714465,1,"Sain","abietis",39.2911471714465,83.9603217160622,"0","12-88-263-1-055T",32.2789115905762,-2.09999990463257,24.5,230,1.35209,4.01059,620.78160237375,1,"1","61"
"12-88-263-1-055T",2012,5,0,936200,2387600,10.8000002801418,"D11","D",61,106,187,469,0.99,56.6999969482422,1072.9,10.1,14.8,5.4,3,"3 ","0 ","X ",39.2854759485394,1,"Sain","abietis",39.2854759485394,83.9482030141641,"0","12-88-263-1-055T",32.2789115905762,-2.09999990463257,24.5,230,1.35209,4.01059,620.78160237375,1,"1","61"
"12-88-261-1-063T",2012,7,0,922200,2365600,15.4999997466803,"D12","D",61,NA,91.5,502,1.22,39.2000007629395,1156.3,9.7,14.2,5.2,5,"7 ","X ","X ",23.6519113648397,1,"Sain","abietis",23.6519113648397,50.5412091616113,"0","12-88-261-1-063T",33.3672065734863,-2.20000004768372,24.6000003814697,238,1.94286,3.46725,510.332347288188,1,"1","61"
"12-88-261-1-063T",2012,13,0,922200,2365600,12.2999995946884,"D12","D",61,NA,91.5,502,1.2,39.2000007629395,1156.3,9.7,14.2,5.2,5,"7 ","X ","X ",23.652040219031,1,"Sain","abietis",23.652040219031,50.5414845070805,"0","12-88-261-1-063T",33.3672065734863,-2.20000004768372,24.6000003814697,238,1.94286,3.46725,510.332347288188,1,"1","61"
"12-88-263-1-055T",2012,7,0,936200,2387600,10.7000004500151,"D11","D",61,NA,187,469,0.93,56.6999969482422,1072.9,10.1,14.8,5.4,3,"3 ","0 ","X ",39.2868908373605,1,"Sain","abietis",39.2868908373605,83.951226456572,"0","12-88-263-1-055T",32.2789115905762,-2.09999990463257,24.5,230,1.35209,4.01059,620.78160237375,1,"1","61"
"12-88-261-1-063T",2012,12,1,922200,2365600,5.40000014007092,"D12","D",61,NA,91.5,502,1.08,39.2000007629395,1156.3,9.7,14.2,5.2,5,"7 ","X ","X ",59.3206226814997,1,"Parasité","abietis",59.3206226814997,126.760833502854,"1","12-88-261-1-063T",33.3672065734863,-2.20000004768372,24.6000003814697,238,1.94286,3.46725,510.332347288188,1,"1","61"
"12-88-261-1-063T",2012,2,0,922200,2365600,9.4999996945262,"D12","D",61,NA,91.5,502,1.37,39.2000007629395,1156.3,9.7,14.2,5.2,5,"7 ","X ","X ",23.6508771204086,1,"Sain","abietis",23.6508771204086,50.5389991091842,"0","12-88-261-1-063T",33.3672065734863,-2.20000004768372,24.6000003814697,238,1.94286,3.46725,510.332347288188,1,"1","61"
"12-88-261-1-063T",2012,9,1,922200,2365600,6.20000017806888,"D12","D",61,NA,91.5,502,1.3,39.2000007629395,1156.3,9.7,14.2,5.2,5,"7 ","X ","X ",23.6513746649848,1,"Parasité","abietis",23.6513746649848,50.5400623004039,"1","12-88-261-1-063T",33.3672065734863,-2.20000004768372,24.6000003814697,238,1.94286,3.46725,510.332347288188,1,"1","61"
"12-88-263-1-055T",2012,15,0,936200,2387600,5.10000018402934,"D11","D",61,NA,187,469,0.74,56.6999969482422,1072.9,10.1,14.8,5.4,3,"3 ","0 ","X ",39.2907884494257,1,"Sain","abietis",39.2907884494257,83.9595551714728,"0","12-88-263-1-055T",32.2789115905762,-2.09999990463257,24.5,230,1.35209,4.01059,620.78160237375,1,"1","61"
"12-88-261-1-063T",2012,5,2,922200,2365600,22.5000008940697,"D12","D",61,NA,91.5,502,1.8,39.2000007629395,1156.3,9.7,14.2,5.2,5,"7 ","X ","X ",23.6472490619762,1,"Parasité","abietis",23.6472490619762,50.5312463970565,"2","12-88-261-1-063T",33.3672065734863,-2.20000004768372,24.6000003814697,238,1.94286,3.46725,510.332347288188,1,"1","61"
"12-88-263-1-055T",2012,12,1,936200,2387600,13.5000003501773,"D11","D",61,NA,187,469,1.89,56.6999969482422,1072.9,10.1,14.8,5.4,3,"3 ","0 ","X ",14.1414191689699,1,"Parasité","abietis",14.1414191689699,30.2184636597031,"1","12-88-263-1-055T",32.2789115905762,-2.09999990463257,24.5,230,1.35209,4.01059,620.78160237375,1,"1","61"
"12-88-261-1-063T",2012,6,3,922200,2365600,11.8000004440546,"D12","D",61,78,91.5,502,2,39.2000007629395,1156.3,9.7,14.2,5.2,5,"7 ","X ","X ",23.6452267109711,1,"Parasité","abietis",23.6452267109711,50.5269248830963,"3","12-88-261-1-063T",33.3672065734863,-2.20000004768372,24.6000003814697,238,1.94286,3.46725,510.332347288188,1,"1","61"
"12-88-261-1-063T",2012,11,0,922200,2365600,9.4999996945262,"D12","D",61,87,91.5,502,1.5,39.2000007629395,1156.3,9.7,14.2,5.2,5,"7 ","X ","X ",23.6498839580835,1,"Sain","abietis",23.6498839580835,50.5368768441364,"0","12-88-261-1-063T",33.3672065734863,-2.20000004768372,24.6000003814697,238,1.94286,3.46725,510.332347288188,1,"1","61"
"12-88-261-1-063T",2012,8,1,922200,2365600,2.89999996311963,"D12","D",61,NA,91.5,502,1.32,39.2000007629395,1156.3,9.7,14.2,5.2,5,"7 ","X ","X ",23.6512351687732,1,"Parasité","abietis",23.6512351687732,50.5397642142536,"1","12-88-261-1-063T",33.3672065734863,-2.20000004768372,24.6000003814697,238,1.94286,3.46725,510.332347288188,1,"1","61"
"12-88-261-1-063T",2012,3,1,922200,2365600,10.9999999403954,"D12","D",61,NA,91.5,502,1.96,39.2000007629395,1156.3,9.7,14.2,5.2,5,"7 ","X ","X ",23.6456481824684,1,"Parasité","abietis",23.6456481824684,50.5278255155557,"1","12-88-261-1-063T",33.3672065734863,-2.20000004768372,24.6000003814697,238,1.94286,3.46725,510.332347288188,1,"1","61"
"12-88-265-1-071T",2012,1,0,926200,2337600,21.5000007301569,"D11","D",61,NA,62,850,1.18,52,1818.8,8.35,12.1,4.6,5,"7 ","X ","X ",14.1448887689463,1,"Sain","abietis",14.1448887689463,30.2258777657095,"0","12-88-265-1-071T",31.4213562011719,-3.40000009536743,23.1000003814697,303,1.33361,2.99226,994.083066112056,2,"2","61"
"12-88-265-1-071T",2012,5,0,926200,2337600,9.70000028610229,"D11","D",61,NA,62,850,1.51,52,1818.8,8.35,12.1,4.6,5,"7 ","X ","X ",14.1434755414367,1,"Sain","abietis",14.1434755414367,30.2228578733189,"0","12-88-265-1-071T",31.4213562011719,-3.40000009536743,23.1000003814697,303,1.33361,2.99226,994.083066112056,2,"2","61"
"12-88-265-1-071T",2012,6,1,926200,2337600,9.39999986439943,"D11","D",61,53,62,850,1.09,52,1818.8,8.35,12.1,4.6,5,"7 ","X ","X ",39.2829215457363,1,"Parasité","abietis",39.2829215457363,83.9427445713193,"1","12-88-265-1-071T",31.4213562011719,-3.40000009536743,23.1000003814697,303,1.33361,2.99226,994.083066112056,2,"2","61"
"13-01-253-1-148T",2013,3,0,812200,2119600,9.80000011622906,"C51","C",25,35,40,270,0.71,171,937,11.95,16.8,7.1,2,"X ","X ","3 ",53.7585883762353,1,"Sain","album",53.7585883762353,114.875454141746,"0","13-01-253-1-148T",32.0363159179688,-0.400000005960464,25.6999988555908,219,7.82176,1.96961,206.050592367762,3,"3","25"
"12-88-265-1-071T",2012,2,2,926200,2337600,18.9999993890524,"D11","D",61,NA,62,850,1.26,52,1818.8,8.35,12.1,4.6,5,"7 ","X ","X ",14.1445779841947,1,"Parasité","abietis",14.1445779841947,30.2252136571353,"2","12-88-265-1-071T",31.4213562011719,-3.40000009536743,23.1000003814697,303,1.33361,2.99226,994.083066112056,2,"2","61"
"13-01-253-1-148T",2013,4,1,812200,2119600,19.7999998927116,"C51","C",25,NA,40,270,1.61,171,937,11.95,16.8,7.1,2,"X ","X ","3 ",22.4008286971313,1,"Parasité","album",22.4008286971313,47.867800242909,"1","13-01-253-1-148T",32.0363159179688,-0.400000005960464,25.6999988555908,219,7.82176,1.96961,206.050592367762,3,"3","25"
"13-01-253-1-148T",2013,5,0,812200,2119600,18.2000007480383,"C51","C",25,NA,40,270,1.95,171,937,11.95,16.8,7.1,2,"X ","X ","3 ",22.3977775375584,1,"Sain","album",22.3977775375584,47.8612802922894,"0","13-01-253-1-148T",32.0363159179688,-0.400000005960464,25.6999988555908,219,7.82176,1.96961,206.050592367762,3,"3","25"
"13-01-266-1-143T",2013,8,2,856200,2121600,12.4000003561378,"E20","E",61,NA,84,932,1.28,122.5,1653.8,8,12.7,3.3,4,"11","X ","X ",14.144497106096,1,"Parasité","abietis",14.144497106096,30.2250408306419,"2","13-01-266-1-143T",32.4701194763184,-3.79999995231628,25.0999984741211,294,5.1842,3.92704,237.700866903553,3,"3","61"
"13-01-266-1-143T",2013,7,2,856200,2121600,25.6999991834164,"E20","E",61,75,84,932,1.74,122.5,1653.8,8,12.7,3.3,4,"11","X ","X ",14.1422857327912,1,"Parasité","abietis",14.1422857327912,30.2203153994068,"2","13-01-266-1-143T",32.4701194763184,-3.79999995231628,25.0999984741211,294,5.1842,3.92704,237.700866903553,3,"3","61"
"13-01-266-1-143T",2013,3,3,856200,2121600,7.40000000223517,"E20","E",61,NA,84,932,1.58,122.5,1653.8,8,12.7,3.3,4,"11","X ","X ",14.1431312321787,1,"Parasité","abietis",14.1431312321787,30.222122127021,"3","13-01-266-1-143T",32.4701194763184,-3.79999995231628,25.0999984741211,294,5.1842,3.92704,237.700866903553,3,"3","61"
"13-01-266-1-143T",2013,5,3,856200,2121600,29.9999993294477,"E20","E",61,NA,84,932,1.33,122.5,1653.8,8,12.7,3.3,4,"11","X ","X ",14.1442893422796,1,"Parasité","abietis",14.1442893422796,30.2245968650639,"3","13-01-266-1-143T",32.4701194763184,-3.79999995231628,25.0999984741211,294,5.1842,3.92704,237.700866903553,3,"3","61"
"12-88-265-1-065T",2012,1,0,932200,2355600,4.39999997615814,"D11","D",61,NA,105,656,0.88,39.25,1589.2,9.05,13.6,4.5,1,"2 ","X ","X ",39.2880024319581,1,"Sain","abietis",39.2880024319581,83.9536017967377,"0","12-88-265-1-065T",32.2569427490234,-3,24,272,3.51737,2.69204,945.751028832718,1,"1","61"
"13-01-270-1-135T",2013,16,0,876200,2141600,49.4999997317791,"E20","E",61,NA,125,1040,1.95,45,1573.1,6.8,10.8,2.8,1,"2 ","X ","0 ",14.1410525222585,1,"Sain","abietis",14.1410525222585,30.2176801810301,"0","13-01-270-1-135T",32.2448997497559,-3.59999990463257,24.5,310,8.64697,3.97249,722.169918144728,1,"1","61"
"12-88-265-1-065T",2012,18,1,932200,2355600,7.79999978840351,"D11","D",61,NA,105,656,1.18,39.25,1589.2,9.05,13.6,4.5,1,"2 ","X ","X ",14.1448887689463,1,"Parasité","abietis",14.1448887689463,30.2258777657095,"1","12-88-265-1-065T",32.2569427490234,-3,24,272,3.51737,2.69204,945.751028832718,1,"1","61"
"13-01-270-1-135T",2013,7,0,876200,2141600,23.0000000447035,"E20","E",61,NA,125,1040,1.23,45,1573.1,6.8,10.8,2.8,1,"2 ","X ","0 ",14.1446969148922,1,"Sain","abietis",14.1446969148922,30.2254677973257,"0","13-01-270-1-135T",32.2448997497559,-3.59999990463257,24.5,310,8.64697,3.97249,722.169918144728,1,"1","61"
"12-88-265-1-065T",2012,2,0,932200,2355600,7.19999987632036,"D11","D",61,NA,105,656,0.74,39.25,1589.2,9.05,13.6,4.5,1,"2 ","X ","X ",39.2907884494257,1,"Sain","abietis",39.2907884494257,83.9595551714728,"0","12-88-265-1-065T",32.2569427490234,-3,24,272,3.51737,2.69204,945.751028832718,1,"1","61"
"13-01-270-1-135T",2013,10,0,876200,2141600,10.9999999403954,"E20","E",61,NA,125,1040,1.79,45,1573.1,6.8,10.8,2.8,1,"2 ","X ","0 ",14.1420048242033,1,"Sain","abietis",14.1420048242033,30.2197151324991,"0","13-01-270-1-135T",32.2448997497559,-3.59999990463257,24.5,310,8.64697,3.97249,722.169918144728,1,"1","61"
"13-01-270-1-135T",2013,2,0,876200,2141600,30.2000008523464,"E20","E",61,102,125,1040,1.36,45,1573.1,6.8,10.8,2.8,1,"2 ","X ","0 ",14.1441608664044,1,"Sain","abietis",14.1441608664044,30.2243223280093,"0","13-01-270-1-135T",32.2448997497559,-3.59999990463257,24.5,310,8.64697,3.97249,722.169918144728,1,"1","61"
"13-01-270-1-135T",2013,5,0,876200,2141600,16.5999997407198,"E20","E",61,130,125,1040,1.98,45,1573.1,6.8,10.8,2.8,1,"2 ","X ","0 ",14.1408649099864,1,"Sain","abietis",14.1408649099864,30.2172792768098,"0","13-01-270-1-135T",32.2448997497559,-3.59999990463257,24.5,310,8.64697,3.97249,722.169918144728,1,"1","61"
"12-88-264-1-060T",2012,3,2,934200,2371600,6.09999988228083,"D11","D",61,NA,179.5,558,1.9,34.2999992370605,1164.9,9.4,13.8,5,2,"2 ","X ","X ",14.1413588556734,1,"Parasité","abietis",14.1413588556734,30.2183347776484,"2","12-88-264-1-060T",31.7773151397705,-2.09999990463257,24.1000003814697,236,1.15955,2.24392,673.031245518834,1,"1","61"
"12-88-264-1-060T",2012,14,0,934200,2371600,7.00000021606684,"D11","D",61,189,179.5,558,1.52,34.2999992370605,1164.9,9.4,13.8,5,2,"2 ","X ","X ",14.1434273085614,1,"Sain","abietis",14.1434273085614,30.2227548056301,"0","12-88-264-1-060T",31.7773151397705,-2.09999990463257,24.1000003814697,236,1.15955,2.24392,673.031245518834,1,"1","61"
"13-01-270-1-135T",2013,4,0,876200,2141600,29.5000001788139,"E20","E",61,NA,125,1040,1.39,45,1573.1,6.8,10.8,2.8,1,"2 ","X ","0 ",14.1440295273118,1,"Sain","abietis",14.1440295273118,30.2240416726133,"0","13-01-270-1-135T",32.2448997497559,-3.59999990463257,24.5,310,8.64697,3.97249,722.169918144728,1,"1","61"
"12-88-264-1-060T",2012,16,0,934200,2371600,10.2000003680587,"D11","D",61,NA,179.5,558,1.47,34.2999992370605,1164.9,9.4,13.8,5,2,"2 ","X ","X ",14.1436652924457,1,"Sain","abietis",14.1436652924457,30.2232633477554,"0","12-88-264-1-060T",31.7773151397705,-2.09999990463257,24.1000003814697,236,1.15955,2.24392,673.031245518834,1,"1","61"
"13-01-270-1-135T",2013,6,1,876200,2141600,21.9999998807907,"E20","E",61,NA,125,1040,1.3,45,1573.1,6.8,10.8,2.8,1,"2 ","X ","0 ",14.1444149552746,1,"Parasité","abietis",14.1444149552746,30.2248652844975,"1","13-01-270-1-135T",32.2448997497559,-3.59999990463257,24.5,310,8.64697,3.97249,722.169918144728,1,"1","61"
"12-88-264-1-060T",2012,5,0,934200,2371600,10.8000002801418,"D11","D",61,NA,179.5,558,1.02,34.2999992370605,1164.9,9.4,13.8,5,2,"2 ","X ","X ",39.2847353840507,1,"Sain","abietis",39.2847353840507,83.9466205194497,"0","12-88-264-1-060T",31.7773151397705,-2.09999990463257,24.1000003814697,236,1.15955,2.24392,673.031245518834,1,"1","61"
"12-88-264-1-060T",2012,8,0,934200,2371600,4.4999998062849,"D11","D",61,152,179.5,558,1.49,34.2999992370605,1164.9,9.4,13.8,5,2,"2 ","X ","X ",14.1435710530526,1,"Sain","abietis",14.1435710530526,30.2230619698285,"0","12-88-264-1-060T",31.7773151397705,-2.09999990463257,24.1000003814697,236,1.15955,2.24392,673.031245518834,1,"1","61"
"12-88-264-1-060T",2012,4,0,934200,2371600,11.5000000223517,"D11","D",61,NA,179.5,558,1.58,34.2999992370605,1164.9,9.4,13.8,5,2,"2 ","X ","X ",14.1431312321787,1,"Sain","abietis",14.1431312321787,30.222122127021,"0","12-88-264-1-060T",31.7773151397705,-2.09999990463257,24.1000003814697,236,1.15955,2.24392,673.031245518834,1,"1","61"
"12-88-264-1-060T",2012,6,2,934200,2371600,17.5000000745058,"D11","D",61,NA,179.5,558,2.31,34.2999992370605,1164.9,9.4,13.8,5,2,"2 ","X ","X ",14.1386125177094,1,"Parasité","abietis",14.1386125177094,30.2124661931046,"2","12-88-264-1-060T",31.7773151397705,-2.09999990463257,24.1000003814697,236,1.15955,2.24392,673.031245518834,1,"1","61"
"13-01-271-1-132T",2013,6,0,882200,2149600,14.6000003442168,"E20","E",61,119,116.5,926,1.09,21.5999984741211,1480.4,9,13.8,4.2,2,"2 ","X ","0 ",39.2829215457363,1,"Sain","abietis",39.2829215457363,83.9427445713193,"0","13-01-271-1-132T",32.7427825927734,-3,25.3999996185303,295,8.76167,6.24789,808.610169169109,2,"2","61"
"12-88-264-1-060T",2012,15,0,934200,2371600,12.1999997645617,"D11","D",61,NA,179.5,558,1.97,34.2999992370605,1164.9,9.4,13.8,5,2,"2 ","X ","X ",14.1409277651122,1,"Sain","abietis",14.1409277651122,30.2174135904393,"0","12-88-264-1-060T",31.7773151397705,-2.09999990463257,24.1000003814697,236,1.15955,2.24392,673.031245518834,1,"1","61"
"12-88-264-1-060T",2012,10,0,934200,2371600,21.9999998807907,"D11","D",61,NA,179.5,558,1.49,34.2999992370605,1164.9,9.4,13.8,5,2,"2 ","X ","X ",14.1435710530526,1,"Sain","abietis",14.1435710530526,30.2230619698285,"0","12-88-264-1-060T",31.7773151397705,-2.09999990463257,24.1000003814697,236,1.15955,2.24392,673.031245518834,1,"1","61"
